gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,direct_seed_payers,truncated_by_depth
100000001102676100,transit,0.750000,2,0.482364,"Observed 50,000 KZT in, 50,000 KZT out, ratio 1.00; transit hypothesis, timing untested.",2,False,1,1,50000.000000,50000.000000,1,1,0,False
100000001103905100,peripheral,0.200000,22,0.342091,"Observed 1 payers, 0 recipients, 18,000 KZT in; insufficient role evidence.",1,False,1,0,18000.000000,0.000000,1,0,1,False
100000001110358100,peripheral,0.200000,0,0.302610,"Observed 2 payers, 0 recipients, 32,000 KZT in; insufficient role evidence.",3,False,2,0,32000.000000,0.000000,2,0,0,False
100000001111763100,peripheral,0.200000,22,0.341231,"Observed 1 payers, 0 recipients, 17,144 KZT in; insufficient role evidence.",1,False,1,0,17144.000000,0.000000,1,0,1,False
100000001114385100,peripheral,0.200000,2,0.350812,"Observed 1 payers, 0 recipients, 29,500 KZT in; insufficient role evidence.",2,False,1,0,29500.000000,0.000000,1,0,0,False
100000001126374100,peripheral,0.200000,0,0.424087,"Observed 4 payers, 2 recipients, 182,500 KZT in; insufficient role evidence.",1,False,4,2,182500.000000,29200.000000,7,4,1,False
100000001130176100,peripheral,0.200000,0,0.281224,"Observed 1 payers, 0 recipients, 25,000 KZT in; insufficient role evidence.",3,False,1,0,25000.000000,0.000000,2,0,0,False
100000001130553100,peripheral,0.100000,10,0.133255,"Depth 4 boundary: 18,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,18000.000000,0.000000,2,0,0,True
100000001131403100,peripheral,0.100000,44,0.180587,"Depth 4 boundary: 1,570,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,1570000.000000,0.000000,3,0,0,True
100000001138283100,peripheral,0.200000,8,0.294268,"Observed 1 payers, 2 recipients, 81,805 KZT in; insufficient role evidence.",3,False,1,2,81805.000000,50000.000000,1,2,0,False
100000001138376100,peripheral,0.200000,3,0.339222,"Observed 1 payers, 0 recipients, 15,300 KZT in; insufficient role evidence.",2,False,1,0,15300.000000,0.000000,1,0,0,False
100000001140785100,terminal,0.524916,4,0.401223,"Observed 215,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,215000.000000,0.000000,2,0,0,False
100000001141268100,peripheral,0.200000,46,0.317449,"Observed 2 payers, 1 recipients, 480,000 KZT in; insufficient role evidence.",3,False,2,1,480000.000000,10000.000000,2,1,0,False
100000001145749100,peripheral,0.200000,2,0.331715,"Observed 1 payers, 0 recipients, 10,000 KZT in; insufficient role evidence.",3,False,1,0,10000.000000,0.000000,1,0,0,False
100000001149815100,peripheral,0.200000,22,0.268267,"Observed 1 payers, 0 recipients, 12,000 KZT in; insufficient role evidence.",3,False,1,0,12000.000000,0.000000,1,0,0,False
100000001155773100,peripheral,0.200000,22,0.278561,"Observed 1 payers, 0 recipients, 21,500 KZT in; insufficient role evidence.",3,False,1,0,21500.000000,0.000000,1,0,0,False
100000001160401100,peripheral,0.200000,0,0.292439,"Observed 1 payers, 0 recipients, 47,190 KZT in; insufficient role evidence.",3,False,1,0,47190.000000,0.000000,2,0,0,False
100000001162560100,distributor,0.670000,4,0.606356,"Observed 12 recipients vs 1 payers; 2,904,398 KZT sent; distribution hypothesis.",1,False,1,12,331300.000000,2904398.000000,2,14,1,False
100000001164648100,peripheral,0.200000,47,0.320916,"Observed 2 payers, 0 recipients, 13,660 KZT in; insufficient role evidence.",1,False,2,0,13660.000000,0.000000,2,0,1,False
100000001166289100,peripheral,0.200000,22,0.358204,"Observed 2 payers, 1 recipients, 721,039 KZT in; insufficient role evidence.",2,False,2,1,721039.000000,25000.000000,10,1,0,False
100000001169666100,peripheral,0.200000,18,0.288111,"Observed 1 payers, 1 recipients, 220,000 KZT in; insufficient role evidence.",3,False,1,1,220000.000000,24000.000000,2,1,0,False
100000001184915100,terminal,0.523928,3,0.449475,"Observed 201,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,201000.000000,0.000000,2,0,0,False
100000001194266100,peripheral,0.200000,2,0.426794,"Observed 1 payers, 0 recipients, 50,000 KZT in; insufficient role evidence.",1,False,1,0,50000.000000,0.000000,1,0,1,False
100000001202637100,peripheral,0.100000,18,0.127029,"Depth 4 boundary: 10,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,10000.000000,0.000000,1,0,0,True
100000001202787100,peripheral,0.100000,0,0.161434,"Depth 4 boundary: 14,850 KZT observed in, 2 payers; onward transfers unobserved.",4,False,2,0,14850.000000,0.000000,2,0,0,True
100000001220124100,peripheral,0.100000,8,0.141713,"Depth 4 boundary: 40,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,40000.000000,0.000000,1,0,0,True
100000001222245100,peripheral,0.100000,10,0.166620,"Depth 4 boundary: 420,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,420000.000000,0.000000,5,0,0,True
100000001222263100,peripheral,0.200000,10,0.315719,"Observed 1 payers, 1 recipients, 745,570 KZT in; insufficient role evidence.",3,False,1,1,745570.000000,420000.000000,1,5,0,False
100000001223977100,peripheral,0.200000,48,0.246418,"Observed 1 payers, 1 recipients, 5,000 KZT in; insufficient role evidence.",3,False,1,1,5000.000000,18000.000000,1,1,0,False
100000001227106100,terminal,0.521143,10,0.345408,"Observed 164,765 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,164765.000000,0.000000,1,0,0,False
100000001229743100,peripheral,0.200000,0,0.273345,"Observed 1 payers, 1 recipients, 7,000 KZT in; insufficient role evidence.",3,False,1,1,7000.000000,9000.000000,1,1,0,False
100000001232297100,peripheral,0.200000,12,0.377156,"Observed 1 payers, 2 recipients, 5,000 KZT in; insufficient role evidence.",2,False,1,2,5000.000000,45000.000000,1,2,0,False
100000001236706100,peripheral,0.200000,12,0.411723,"Observed 3 payers, 2 recipients, 142,700 KZT in; insufficient role evidence.",3,False,3,2,142700.000000,36000.000000,3,2,0,False
100000001241318100,peripheral,0.200000,0,0.294489,"Observed 1 payers, 0 recipients, 53,000 KZT in; insufficient role evidence.",2,False,1,0,53000.000000,0.000000,1,0,0,False
100000001246806100,peripheral,0.100000,4,0.174197,"Depth 4 boundary: 130,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,130000.000000,0.000000,1,0,0,True
100000001248999100,peripheral,0.200000,28,0.246742,"Observed 1 payers, 0 recipients, 23,425 KZT in; insufficient role evidence.",3,False,1,0,23425.000000,0.000000,1,0,0,False
100000001249054100,peripheral,0.100000,18,0.132880,"Depth 4 boundary: 17,375 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,17375.000000,0.000000,1,0,0,True
100000001250022100,peripheral,0.200000,41,0.360127,"Observed 1 payers, 0 recipients, 50,000 KZT in; insufficient role evidence.",2,False,1,0,50000.000000,0.000000,1,0,0,False
100000001251686100,peripheral,0.200000,2,0.342091,"Observed 1 payers, 0 recipients, 18,000 KZT in; insufficient role evidence.",2,False,1,0,18000.000000,0.000000,1,0,0,False
100000001252290100,peripheral,0.200000,10,0.279045,"Observed 1 payers, 1 recipients, 141,005 KZT in; insufficient role evidence.",3,False,1,1,141005.000000,5000.000000,1,1,0,False
100000001253557100,terminal,0.524582,4,0.496535,"Observed 210,200 KZT from 5 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,5,0,210200.000000,0.000000,5,0,1,False
100000001256409100,peripheral,0.100000,35,0.124666,"Depth 4 boundary: 8,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,8000.000000,0.000000,1,0,0,True
100000001262647100,peripheral,0.200000,3,0.346910,"Observed 1 payers, 0 recipients, 23,650 KZT in; insufficient role evidence.",2,False,1,0,23650.000000,0.000000,1,0,0,False
100000001270349100,terminal,0.523856,41,0.449372,"Observed 200,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,200000.000000,0.000000,1,0,0,False
100000001270470100,peripheral,0.100000,0,0.158047,"Depth 4 boundary: 28,300 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,28300.000000,0.000000,2,0,0,True
100000001273783100,peripheral,0.200000,11,0.279905,"Observed 1 payers, 0 recipients, 23,200 KZT in; insufficient role evidence.",2,False,1,0,23200.000000,0.000000,1,0,0,False
100000001275557100,peripheral,0.100000,29,0.134371,"Depth 4 boundary: 20,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,20000.000000,0.000000,1,0,0,True
100000001275752100,terminal,0.520027,4,0.377036,"Observed 151,500 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,151500.000000,0.000000,1,0,0,False
100000001276409100,peripheral,0.100000,18,0.150848,"Depth 4 boundary: 94,760 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,94760.000000,0.000000,1,0,0,True
100000001279272100,peripheral,0.200000,0,0.346605,"Observed 1 payers, 2 recipients, 250,000 KZT in; insufficient role evidence.",3,False,1,2,250000.000000,136758.000000,1,2,0,False
100000001279875100,peripheral,0.200000,24,0.259855,"Observed 1 payers, 0 recipients, 49,235 KZT in; insufficient role evidence.",2,False,1,0,49235.000000,0.000000,1,0,0,False
100000001280798100,peripheral,0.200000,18,0.247011,"Observed 1 payers, 0 recipients, 23,785 KZT in; insufficient role evidence.",3,False,1,0,23785.000000,0.000000,1,0,0,False
100000001282143100,consolidator,0.805000,24,0.489521,"Observed 5 payers, 1,700,000 KZT in, 0% onward; consolidation hypothesis.",3,False,5,0,1700000.000000,0.000000,6,0,0,False
100000001285440100,terminal,0.526765,46,0.370420,"Observed 243,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,243000.000000,0.000000,2,0,0,False
100000001286703100,peripheral,0.100000,30,0.134632,"Depth 4 boundary: 20,500 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,20500.000000,0.000000,1,0,0,True
100000001287955100,peripheral,0.200000,24,0.331791,"Observed 1 payers, 4 recipients, 17,520 KZT in; insufficient role evidence.",2,False,1,4,17520.000000,310000.000000,1,5,0,False
100000001290243100,peripheral,0.200000,16,0.331715,"Observed 1 payers, 0 recipients, 10,000 KZT in; insufficient role evidence.",2,False,1,0,10000.000000,0.000000,1,0,0,False
100000001297206100,peripheral,0.100000,0,0.142879,"Depth 4 boundary: 6,758 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,6758.000000,0.000000,1,0,0,True
100000001298099100,peripheral,0.200000,18,0.243046,"Observed 1 payers, 0 recipients, 19,000 KZT in; insufficient role evidence.",3,False,1,0,19000.000000,0.000000,1,0,0,False
100000001299323100,peripheral,0.100000,4,0.172331,"Depth 4 boundary: 109,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,109000.000000,0.000000,1,0,0,True
100000001299443100,peripheral,0.100000,47,0.124666,"Depth 4 boundary: 8,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,8000.000000,0.000000,1,0,0,True
100000001299828100,peripheral,0.100000,0,0.171418,"Depth 4 boundary: 100,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,100000.000000,0.000000,1,0,0,True
100000001303311100,consolidator,0.805000,46,0.485108,"Observed 5 payers, 1,324,000 KZT in, 0% onward; consolidation hypothesis.",3,False,5,0,1324000.000000,0.000000,5,0,0,False
100000001307612100,peripheral,0.200000,22,0.355505,"Observed 1 payers, 0 recipients, 38,483 KZT in; insufficient role evidence.",1,False,1,0,38483.000000,0.000000,1,0,1,False
100000001308856100,peripheral,0.200000,22,0.282582,"Observed 1 payers, 0 recipients, 27,000 KZT in; insufficient role evidence.",2,False,1,0,27000.000000,0.000000,1,0,0,False
100000001311175100,peripheral,0.100000,24,0.163055,"Depth 4 boundary: 300,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,300000.000000,0.000000,1,0,0,True
100000001317336100,peripheral,0.200000,36,0.341218,"Observed 1 payers, 2 recipients, 131,196 KZT in; insufficient role evidence.",3,False,1,2,131196.000000,1752000.000000,1,3,0,False
100000001325618100,peripheral,0.100000,47,0.126260,"Depth 4 boundary: 9,300 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,9300.000000,0.000000,1,0,0,True
100000001329153100,terminal,0.519957,0,0.376927,"Observed 150,687 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,150687.000000,0.000000,1,0,0,False
100000001330595100,peripheral,0.200000,34,0.350337,"Observed 3 payers, 1 recipients, 87,000 KZT in; insufficient role evidence.",2,False,3,1,87000.000000,154000.000000,6,1,0,False
100000001330685100,consolidator,0.750874,10,0.535398,"Observed 3 payers, 2,435,923 KZT in, 4% onward; consolidation hypothesis.",1,False,3,1,2435923.000000,100500.000000,7,1,1,False
100000001339466100,peripheral,0.200000,2,0.351109,"Observed 1 payers, 0 recipients, 30,000 KZT in; insufficient role evidence.",2,False,1,0,30000.000000,0.000000,1,0,0,False
100000001346560100,peripheral,0.200000,2,0.369387,"Observed 2 payers, 1 recipients, 10,000 KZT in; insufficient role evidence.",2,False,2,1,10000.000000,22200.000000,2,1,0,False
100000001362940100,peripheral,0.200000,2,0.435310,"Observed 1 payers, 0 recipients, 81,000 KZT in; insufficient role evidence.",1,False,1,0,81000.000000,0.000000,1,0,1,False
100000001363952100,peripheral,0.200000,8,0.374712,"Observed 2 payers, 1 recipients, 196,655 KZT in; insufficient role evidence.",1,False,2,1,196655.000000,91000.000000,2,2,1,False
100000001373265100,peripheral,0.200000,8,0.279223,"Observed 1 payers, 1 recipients, 142,482 KZT in; insufficient role evidence.",3,False,1,1,142482.000000,5000.000000,1,1,0,False
100000001378288100,peripheral,0.100000,8,0.161861,"Depth 4 boundary: 268,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,268000.000000,0.000000,3,0,0,True
100000001379511100,peripheral,0.200000,4,0.295143,"Observed 1 payers, 0 recipients, 55,000 KZT in; insufficient role evidence.",3,False,1,0,55000.000000,0.000000,1,0,0,False
100000001380054100,peripheral,0.200000,27,0.429425,"Observed 2 payers, 3 recipients, 127,050 KZT in; insufficient role evidence.",1,False,2,3,127050.000000,360000.000000,2,4,1,False
100000001380107100,peripheral,0.200000,31,0.222698,"Observed 1 payers, 0 recipients, 6,000 KZT in; insufficient role evidence.",3,False,1,0,6000.000000,0.000000,1,0,0,False
100000001380986100,peripheral,0.200000,4,0.299443,"Observed 1 payers, 0 recipients, 70,170 KZT in; insufficient role evidence.",2,False,1,0,70170.000000,0.000000,1,0,0,False
100000001382002100,transit,0.722727,0,0.412164,"Observed 55,000 KZT in, 56,500 KZT out, ratio 1.03; transit hypothesis, timing untested.",2,False,1,1,55000.000000,56500.000000,2,3,0,False
100000001384826100,peripheral,0.200000,10,0.295664,"Observed 1 payers, 1 recipients, 364,260 KZT in; insufficient role evidence.",3,False,1,1,364260.000000,10000.000000,1,1,0,False
100000001386612100,peripheral,0.200000,49,0.364000,"Observed 1 payers, 0 recipients, 62,264 KZT in; insufficient role evidence.",2,False,1,0,62264.000000,0.000000,1,0,0,False
100000001389255100,peripheral,0.200000,22,0.340161,"Observed 1 payers, 0 recipients, 16,136 KZT in; insufficient role evidence.",1,False,1,0,16136.000000,0.000000,1,0,1,False
100000001411870100,terminal,0.550000,41,0.564850,"Observed 900,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,2,0,900000.000000,0.000000,4,0,1,False
100000001415126100,peripheral,0.200000,49,0.174624,"Observed 1 payers, 0 recipients, 27,000 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,1,0,27000.000000,0.000000,1,0,0,False
100000001418900100,peripheral,0.200000,22,0.289583,"Observed 1 payers, 0 recipients, 40,140 KZT in; insufficient role evidence.",2,False,1,0,40140.000000,0.000000,2,0,0,False
100000001420847100,peripheral,0.200000,43,0.277284,"Observed 1 payers, 0 recipients, 20,000 KZT in; insufficient role evidence.",2,False,1,0,20000.000000,0.000000,2,0,0,False
100000001427082100,peripheral,0.200000,32,0.323121,"Observed 1 payers, 5 recipients, 5,000 KZT in; insufficient role evidence.",3,False,1,5,5000.000000,124900.000000,1,6,0,False
100000001429930100,peripheral,0.200000,12,0.174291,"Observed 1 payers, 0 recipients, 26,000 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,1,0,26000.000000,0.000000,1,0,0,False
100000001439416100,peripheral,0.200000,0,0.332605,"Observed 1 payers, 2 recipients, 10,000 KZT in; insufficient role evidence.",3,False,1,2,10000.000000,165000.000000,1,3,0,False
100000001445848100,peripheral,0.200000,38,0.311112,"Observed 1 payers, 1 recipients, 546,000 KZT in; insufficient role evidence.",3,False,1,1,546000.000000,351850.000000,13,14,0,False
100000001463701100,terminal,0.542897,11,0.490211,"Observed 621,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,2,0,621000.000000,0.000000,2,0,1,False
100000001471706100,peripheral,0.100000,49,0.225475,"Depth 4 boundary: 377,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,377000.000000,0.000000,8,0,0,True
